Rating_ID,Collab_ID,Brand_ID,Creator_ID,Score,Review_Text,Rated_At
RT_00738,CB_00738,BR_00005,CR_YT_241,4.3,"참여율 양호, 다음 캠페인 고려 중",2025-05-29
RT_00739,CB_00739,BR_00089,CR_TK_113,3.6,"전반적 만족, 일정 준수 양호",2024-04-12
RT_00740,CB_00740,BR_00099,CR_YT_022,3.9,"전반적 만족, 일정 준수 양호",2025-07-10
RT_00741,CB_00741,BR_00020,CR_YT_175,3.1,기대 대비 전환 소폭 미흡,2024-10-16
RT_00742,CB_00742,BR_00020,CR_TK_185,4.2,"콘텐츠 퀄리티 준수, 소통 원활",2025-02-01
RT_00743,CB_00743,BR_00057,CR_YT_013,3.7,"전반적 만족, 일정 준수 양호",2025-04-20
RT_00744,CB_00744,BR_00071,CR_TK_194,4.1,"전반적 만족, 일정 준수 양호",2024-12-15
RT_00745,CB_00745,BR_00093,CR_YT_087,2.8,타깃 일치도 보통,2024-12-28
RT_00746,CB_00746,BR_00001,CR_YT_289,4.7,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-05-03
RT_00747,CB_00747,BR_00073,CR_YT_280,4.8,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-04-07
RT_00748,CB_00748,BR_00037,CR_TK_052,4.7,"타깃 참여율 우수, 재협업 의향 있음",2025-12-03
RT_00749,CB_00749,BR_00045,CR_TK_026,3.5,"콘텐츠 퀄리티 준수, 소통 원활",2025-06-13
RT_00750,CB_00750,BR_00019,CR_YT_147,4.6,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-11-16
RT_00751,CB_00751,BR_00095,CR_YT_011,4.2,"전반적 만족, 일정 준수 양호",2025-04-28
RT_00752,CB_00752,BR_00030,CR_YT_206,3.1,일정 지연 있었으나 결과물 양호,2024-06-11
RT_00753,CB_00753,BR_00058,CR_YT_228,3.4,일정 지연 있었으나 결과물 양호,2025-04-16
RT_00754,CB_00754,BR_00027,CR_YT_126,3.2,기대 대비 전환 소폭 미흡,2024-09-12
RT_00755,CB_00755,BR_00047,CR_TK_161,4.5,"전환율 기대 이상, 강력 추천",2025-07-26
RT_00756,CB_00756,BR_00051,CR_YT_073,4.4,"참여율 양호, 다음 캠페인 고려 중",2025-05-20
RT_00757,CB_00757,BR_00080,CR_YT_212,4.5,"전환율 기대 이상, 강력 추천",2024-03-28
RT_00758,CB_00758,BR_00067,CR_YT_222,3.4,기대 대비 전환 소폭 미흡,2024-09-04
RT_00759,CB_00759,BR_00096,CR_TK_049,2.5,일정 지연 있었으나 결과물 양호,2025-09-03
RT_00760,CB_00760,BR_00041,CR_YT_240,2.8,타깃 일치도 보통,2024-10-21
RT_00761,CB_00761,BR_00068,CR_TK_077,4.0,"참여율 양호, 다음 캠페인 고려 중",2025-11-02
RT_00762,CB_00762,BR_00007,CR_YT_170,4.1,"참여율 양호, 다음 캠페인 고려 중",2024-05-12
RT_00763,CB_00763,BR_00040,CR_TK_131,3.2,기대 대비 전환 소폭 미흡,2024-04-18
RT_00764,CB_00764,BR_00044,CR_TK_061,3.5,"전반적 만족, 일정 준수 양호",2024-08-10
RT_00765,CB_00765,BR_00021,CR_YT_213,4.0,"전반적 만족, 일정 준수 양호",2024-08-11
RT_00766,CB_00766,BR_00090,CR_YT_144,4.1,"참여율 양호, 다음 캠페인 고려 중",2024-10-03
RT_00767,CB_00767,BR_00018,CR_TK_151,5.0,"전환율 기대 이상, 강력 추천",2025-04-04
RT_00768,CB_00768,BR_00047,CR_TK_177,3.8,"전반적 만족, 일정 준수 양호",2025-07-03
RT_00769,CB_00769,BR_00086,CR_YT_291,3.9,"콘텐츠 퀄리티 준수, 소통 원활",2025-01-23
RT_00770,CB_00770,BR_00039,CR_TK_047,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-03-19
RT_00771,CB_00771,BR_00082,CR_YT_165,3.8,"전반적 만족, 일정 준수 양호",2024-11-16
RT_00772,CB_00772,BR_00076,CR_YT_214,3.8,"참여율 양호, 다음 캠페인 고려 중",2024-07-26
RT_00773,CB_00773,BR_00004,CR_YT_251,4.3,"참여율 양호, 다음 캠페인 고려 중",2025-01-04
RT_00774,CB_00774,BR_00056,CR_YT_173,4.3,"전반적 만족, 일정 준수 양호",2024-03-16
RT_00775,CB_00775,BR_00071,CR_YT_017,2.1,광고 비율 과다로 팔로워 반응 낮음,2024-08-21
RT_00776,CB_00776,BR_00061,CR_YT_195,3.5,"전반적 만족, 일정 준수 양호",2025-02-22
RT_00777,CB_00777,BR_00066,CR_TK_138,3.0,타깃 일치도 보통,2025-05-22
RT_00778,CB_00778,BR_00025,CR_YT_251,4.2,"전반적 만족, 일정 준수 양호",2024-11-25
RT_00779,CB_00779,BR_00066,CR_TK_159,4.7,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-05-14
RT_00780,CB_00780,BR_00048,CR_YT_034,2.8,타깃 일치도 보통,2024-09-18
RT_00781,CB_00781,BR_00002,CR_TK_078,4.9,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-03-29
RT_00782,CB_00782,BR_00081,CR_TK_148,4.4,"전반적 만족, 일정 준수 양호",2024-12-26
RT_00783,CB_00783,BR_00011,CR_YT_096,3.7,"콘텐츠 퀄리티 준수, 소통 원활",2024-04-21
RT_00784,CB_00784,BR_00011,CR_YT_199,3.5,"전반적 만족, 일정 준수 양호",2025-02-25
RT_00785,CB_00785,BR_00091,CR_YT_096,3.7,"콘텐츠 퀄리티 준수, 소통 원활",2025-06-05
RT_00786,CB_00786,BR_00065,CR_YT_004,3.6,"콘텐츠 퀄리티 준수, 소통 원활",2024-04-28
RT_00787,CB_00787,BR_00025,CR_TK_059,3.3,타깃 일치도 보통,2024-05-30
RT_00788,CB_00788,BR_00051,CR_TK_026,5.0,"전환율 기대 이상, 강력 추천",2025-10-10
RT_00789,CB_00789,BR_00045,CR_TK_077,4.3,"참여율 양호, 다음 캠페인 고려 중",2024-12-15
RT_00790,CB_00790,BR_00021,CR_YT_034,1.8,"타깃 불일치, 전환율 저조",2024-03-24
RT_00791,CB_00791,BR_00056,CR_YT_041,3.9,"참여율 양호, 다음 캠페인 고려 중",2025-04-28
RT_00792,CB_00792,BR_00047,CR_TK_058,3.0,일정 지연 있었으나 결과물 양호,2025-10-05
RT_00793,CB_00793,BR_00062,CR_YT_190,4.3,"콘텐츠 퀄리티 준수, 소통 원활",2025-07-02
RT_00794,CB_00794,BR_00076,CR_YT_088,3.4,일정 지연 있었으나 결과물 양호,2024-03-18
RT_00795,CB_00795,BR_00052,CR_YT_238,4.3,"참여율 양호, 다음 캠페인 고려 중",2025-06-26
RT_00796,CB_00796,BR_00018,CR_TK_104,4.0,"참여율 양호, 다음 캠페인 고려 중",2025-01-29
RT_00797,CB_00797,BR_00085,CR_TK_164,4.3,"전반적 만족, 일정 준수 양호",2024-07-31
RT_00798,CB_00798,BR_00020,CR_YT_139,4.2,"참여율 양호, 다음 캠페인 고려 중",2025-01-19
RT_00799,CB_00799,BR_00071,CR_YT_143,3.4,타깃 일치도 보통,2024-10-04
RT_00800,CB_00800,BR_00021,CR_YT_250,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-04-13
RT_00801,CB_00801,BR_00038,CR_YT_073,3.8,"콘텐츠 퀄리티 준수, 소통 원활",2024-12-08
RT_00802,CB_00802,BR_00040,CR_TK_024,4.4,"콘텐츠 퀄리티 준수, 소통 원활",2024-07-21
RT_00803,CB_00803,BR_00017,CR_YT_272,4.9,"타깃 참여율 우수, 재협업 의향 있음",2024-11-28
RT_00804,CB_00804,BR_00061,CR_YT_033,4.3,"참여율 양호, 다음 캠페인 고려 중",2024-03-24
RT_00805,CB_00805,BR_00041,CR_TK_025,4.7,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-06-06
RT_00806,CB_00806,BR_00017,CR_TK_195,3.5,"참여율 양호, 다음 캠페인 고려 중",2025-02-26
RT_00807,CB_00807,BR_00032,CR_YT_251,4.6,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-10-03
RT_00808,CB_00808,BR_00019,CR_TK_020,3.6,"참여율 양호, 다음 캠페인 고려 중",2024-12-12
RT_00809,CB_00809,BR_00094,CR_YT_137,4.9,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-05-21
RT_00810,CB_00810,BR_00047,CR_TK_135,4.8,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-05-13
RT_00811,CB_00811,BR_00062,CR_YT_288,4.7,"타깃 참여율 우수, 재협업 의향 있음",2024-07-09
RT_00813,CB_00813,BR_00095,CR_TK_154,4.1,"콘텐츠 퀄리티 준수, 소통 원활",2024-10-28
RT_00814,CB_00814,BR_00002,CR_YT_153,4.2,"콘텐츠 퀄리티 준수, 소통 원활",2024-11-04
RT_00815,CB_00815,BR_00011,CR_YT_189,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-05-31
RT_00816,CB_00816,BR_00041,CR_YT_056,4.9,"타깃 참여율 우수, 재협업 의향 있음",2024-12-10
RT_00817,CB_00817,BR_00003,CR_YT_064,5.0,"타깃 참여율 우수, 재협업 의향 있음",2024-04-07
RT_00818,CB_00818,BR_00071,CR_YT_014,4.2,"콘텐츠 퀄리티 준수, 소통 원활",2025-12-17
RT_00819,CB_00819,BR_00005,CR_TK_030,4.5,"전환율 기대 이상, 강력 추천",2024-11-28
RT_00820,CB_00820,BR_00092,CR_TK_066,4.8,"타깃 참여율 우수, 재협업 의향 있음",2024-07-25
RT_00821,CB_00821,BR_00092,CR_YT_121,5.0,"전환율 기대 이상, 강력 추천",2024-05-11
RT_00822,CB_00822,BR_00064,CR_YT_206,3.9,"전반적 만족, 일정 준수 양호",2025-07-30
RT_00823,CB_00823,BR_00012,CR_TK_117,4.0,"참여율 양호, 다음 캠페인 고려 중",2024-10-10
RT_00824,CB_00824,BR_00008,CR_TK_031,3.9,"전반적 만족, 일정 준수 양호",2025-08-20
RT_00825,CB_00825,BR_00029,CR_TK_089,4.7,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-10-03
RT_00826,CB_00826,BR_00082,CR_TK_044,4.4,"전반적 만족, 일정 준수 양호",2025-03-06
RT_00827,CB_00827,BR_00054,CR_YT_282,2.7,기대 대비 전환 소폭 미흡,2024-03-31
RT_00828,CB_00828,BR_00045,CR_TK_060,4.3,"참여율 양호, 다음 캠페인 고려 중",2024-07-01
RT_00829,CB_00829,BR_00020,CR_YT_275,4.0,"콘텐츠 퀄리티 준수, 소통 원활",2024-04-11
RT_00830,CB_00830,BR_00026,CR_TK_087,4.3,"전반적 만족, 일정 준수 양호",2025-10-20
RT_00831,CB_00831,BR_00037,CR_YT_232,3.5,"전반적 만족, 일정 준수 양호",2024-04-06
RT_00832,CB_00832,BR_00024,CR_YT_058,3.9,"전반적 만족, 일정 준수 양호",2024-04-25
RT_00833,CB_00833,BR_00073,CR_TK_077,4.5,"타깃 참여율 우수, 재협업 의향 있음",2024-12-12
RT_00834,CB_00834,BR_00081,CR_YT_118,4.4,"콘텐츠 퀄리티 준수, 소통 원활",2025-09-14
RT_00835,CB_00835,BR_00043,CR_YT_106,3.8,"전반적 만족, 일정 준수 양호",2025-08-06
RT_00836,CB_00836,BR_00063,CR_YT_246,4.6,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-11-06
RT_00837,CB_00837,BR_00079,CR_YT_055,3.9,"콘텐츠 퀄리티 준수, 소통 원활",2024-01-24
RT_00838,CB_00838,BR_00039,CR_YT_228,4.0,"콘텐츠 퀄리티 준수, 소통 원활",2025-05-05
RT_00839,CB_00839,BR_00055,CR_TK_080,4.2,"전반적 만족, 일정 준수 양호",2025-02-06
RT_00840,CB_00840,BR_00016,CR_YT_155,3.0,일정 지연 있었으나 결과물 양호,2024-06-30
RT_00841,CB_00841,BR_00016,CR_TK_171,3.4,일정 지연 있었으나 결과물 양호,2025-10-31
RT_00842,CB_00842,BR_00093,CR_YT_121,4.8,"전환율 기대 이상, 강력 추천",2025-07-14
RT_00844,CB_00844,BR_00060,CR_YT_212,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-07-18
RT_00845,CB_00845,BR_00036,CR_TK_064,3.6,"참여율 양호, 다음 캠페인 고려 중",2024-12-27
RT_00846,CB_00846,BR_00025,CR_YT_121,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-04-28
RT_00847,CB_00847,BR_00072,CR_TK_188,4.0,"참여율 양호, 다음 캠페인 고려 중",2025-06-28
RT_00848,CB_00848,BR_00048,CR_YT_234,4.4,"전반적 만족, 일정 준수 양호",2025-08-06
RT_00849,CB_00849,BR_00019,CR_YT_165,4.7,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-11-28
RT_00850,CB_00850,BR_00099,CR_YT_150,3.2,기대 대비 전환 소폭 미흡,2024-08-06
RT_00851,CB_00851,BR_00033,CR_TK_154,4.5,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-06-28
RT_00852,CB_00852,BR_00088,CR_YT_085,3.7,"참여율 양호, 다음 캠페인 고려 중",2024-03-26
RT_00853,CB_00853,BR_00070,CR_TK_024,3.6,"콘텐츠 퀄리티 준수, 소통 원활",2024-09-16
RT_00855,CB_00855,BR_00033,CR_TK_179,3.1,일정 지연 있었으나 결과물 양호,2025-08-27
RT_00857,CB_00857,BR_00045,CR_TK_084,3.3,타깃 일치도 보통,2025-03-15
RT_00858,CB_00858,BR_00097,CR_YT_097,3.8,"전반적 만족, 일정 준수 양호",2024-04-05
RT_00859,CB_00859,BR_00040,CR_YT_124,4.5,"전환율 기대 이상, 강력 추천",2025-04-02
RT_00860,CB_00860,BR_00004,CR_YT_009,3.0,타깃 일치도 보통,2024-03-11
RT_00861,CB_00861,BR_00033,CR_YT_232,3.4,타깃 일치도 보통,2024-07-05
RT_00862,CB_00862,BR_00044,CR_YT_199,3.0,타깃 일치도 보통,2025-02-23
RT_00863,CB_00863,BR_00076,CR_YT_022,3.4,일정 지연 있었으나 결과물 양호,2025-06-12
RT_00864,CB_00864,BR_00050,CR_TK_086,4.3,"전반적 만족, 일정 준수 양호",2025-07-31
RT_00865,CB_00865,BR_00088,CR_YT_252,2.2,CPM 대비 성과 미흡,2024-04-02
RT_00866,CB_00866,BR_00070,CR_YT_048,3.9,"참여율 양호, 다음 캠페인 고려 중",2024-05-04
RT_00867,CB_00867,BR_00096,CR_YT_173,3.6,"콘텐츠 퀄리티 준수, 소통 원활",2024-12-13
RT_00868,CB_00868,BR_00058,CR_YT_111,3.9,"전반적 만족, 일정 준수 양호",2025-11-28
RT_00869,CB_00869,BR_00004,CR_TK_179,3.1,기대 대비 전환 소폭 미흡,2025-08-05
RT_00870,CB_00870,BR_00069,CR_TK_035,3.9,"전반적 만족, 일정 준수 양호",2024-03-24
RT_00871,CB_00871,BR_00038,CR_TK_138,3.9,"콘텐츠 퀄리티 준수, 소통 원활",2024-07-05
RT_00872,CB_00872,BR_00010,CR_YT_102,4.3,"콘텐츠 퀄리티 준수, 소통 원활",2025-07-20
RT_00873,CB_00873,BR_00023,CR_TK_096,4.6,"타깃 참여율 우수, 재협업 의향 있음",2025-02-17
RT_00874,CB_00874,BR_00064,CR_YT_118,3.7,"전반적 만족, 일정 준수 양호",2025-04-20
RT_00875,CB_00875,BR_00073,CR_YT_013,3.6,"참여율 양호, 다음 캠페인 고려 중",2025-05-26
RT_00876,CB_00876,BR_00089,CR_YT_189,4.3,"전반적 만족, 일정 준수 양호",2026-01-13
RT_00877,CB_00877,BR_00055,CR_YT_035,3.8,"참여율 양호, 다음 캠페인 고려 중",2024-04-01
RT_00878,CB_00878,BR_00032,CR_TK_165,3.4,일정 지연 있었으나 결과물 양호,2024-06-11
RT_00879,CB_00879,BR_00085,CR_YT_280,4.8,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-04-20
RT_00880,CB_00880,BR_00053,CR_YT_060,3.5,"참여율 양호, 다음 캠페인 고려 중",2025-08-17
RT_00881,CB_00881,BR_00002,CR_YT_191,3.7,"참여율 양호, 다음 캠페인 고려 중",2024-06-05
RT_00883,CB_00883,BR_00061,CR_YT_245,3.6,"콘텐츠 퀄리티 준수, 소통 원활",2025-06-07
RT_00884,CB_00884,BR_00010,CR_YT_075,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-08-15
RT_00885,CB_00885,BR_00010,CR_YT_290,3.6,"콘텐츠 퀄리티 준수, 소통 원활",2024-07-26
RT_00886,CB_00886,BR_00034,CR_YT_209,3.4,기대 대비 전환 소폭 미흡,2024-05-11
RT_00887,CB_00887,BR_00093,CR_TK_177,3.7,"참여율 양호, 다음 캠페인 고려 중",2025-04-01
RT_00888,CB_00888,BR_00062,CR_TK_015,3.4,타깃 일치도 보통,2025-08-09
RT_00889,CB_00889,BR_00037,CR_YT_255,4.5,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-05-27
RT_00890,CB_00890,BR_00100,CR_YT_075,4.8,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-11-14
RT_00892,CB_00892,BR_00050,CR_TK_088,3.7,"참여율 양호, 다음 캠페인 고려 중",2025-12-04
RT_00893,CB_00893,BR_00061,CR_YT_173,4.7,"타깃 참여율 우수, 재협업 의향 있음",2024-06-06
RT_00894,CB_00894,BR_00081,CR_YT_138,4.6,"전환율 기대 이상, 강력 추천",2024-11-10
RT_00895,CB_00895,BR_00031,CR_YT_290,3.8,"전반적 만족, 일정 준수 양호",2024-08-19
RT_00896,CB_00896,BR_00036,CR_YT_136,4.1,"콘텐츠 퀄리티 준수, 소통 원활",2025-11-08
RT_00897,CB_00897,BR_00099,CR_TK_053,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-12-07
RT_00898,CB_00898,BR_00060,CR_YT_298,4.8,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-07-25
RT_00899,CB_00899,BR_00077,CR_TK_105,4.8,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-11-21
RT_00900,CB_00900,BR_00062,CR_TK_068,4.0,"전반적 만족, 일정 준수 양호",2025-01-16
RT_00901,CB_00901,BR_00016,CR_TK_195,5.0,"전환율 기대 이상, 강력 추천",2025-05-04
RT_00902,CB_00902,BR_00064,CR_YT_233,4.4,"참여율 양호, 다음 캠페인 고려 중",2025-10-22
RT_00903,CB_00903,BR_00055,CR_TK_022,4.1,"참여율 양호, 다음 캠페인 고려 중",2025-08-26
RT_00904,CB_00904,BR_00016,CR_YT_186,4.1,"전반적 만족, 일정 준수 양호",2024-03-18
RT_00905,CB_00905,BR_00013,CR_TK_174,3.5,"참여율 양호, 다음 캠페인 고려 중",2025-04-16
RT_00906,CB_00906,BR_00080,CR_TK_069,4.5,"타깃 참여율 우수, 재협업 의향 있음",2024-11-13
RT_00907,CB_00907,BR_00035,CR_TK_176,3.3,기대 대비 전환 소폭 미흡,2025-09-01
RT_00908,CB_00908,BR_00029,CR_YT_088,4.2,"전반적 만족, 일정 준수 양호",2025-03-01
RT_00909,CB_00909,BR_00079,CR_TK_199,4.8,"전환율 기대 이상, 강력 추천",2024-12-10
RT_00910,CB_00910,BR_00079,CR_YT_085,2.9,일정 지연 있었으나 결과물 양호,2024-08-09
RT_00911,CB_00911,BR_00077,CR_TK_135,3.8,"전반적 만족, 일정 준수 양호",2025-04-04
RT_00912,CB_00912,BR_00057,CR_YT_077,3.7,"참여율 양호, 다음 캠페인 고려 중",2025-05-11
RT_00913,CB_00913,BR_00087,CR_YT_252,3.3,기대 대비 전환 소폭 미흡,2025-07-03
RT_00914,CB_00914,BR_00057,CR_TK_011,4.0,"콘텐츠 퀄리티 준수, 소통 원활",2024-09-06
RT_00915,CB_00915,BR_00022,CR_TK_104,2.8,일정 지연 있었으나 결과물 양호,2025-03-25
RT_00916,CB_00916,BR_00030,CR_YT_195,3.1,타깃 일치도 보통,2025-11-18
RT_00917,CB_00917,BR_00009,CR_YT_232,3.1,타깃 일치도 보통,2024-04-04
RT_00918,CB_00918,BR_00058,CR_TK_166,3.3,일정 지연 있었으나 결과물 양호,2025-04-05
RT_00919,CB_00919,BR_00034,CR_YT_246,3.6,"참여율 양호, 다음 캠페인 고려 중",2024-07-13
RT_00920,CB_00920,BR_00026,CR_TK_134,3.6,"콘텐츠 퀄리티 준수, 소통 원활",2024-04-20
RT_00921,CB_00921,BR_00012,CR_TK_016,4.5,"전환율 기대 이상, 강력 추천",2025-08-08
RT_00922,CB_00922,BR_00019,CR_TK_140,4.2,"콘텐츠 퀄리티 준수, 소통 원활",2025-04-28
RT_00923,CB_00923,BR_00009,CR_YT_119,4.1,"참여율 양호, 다음 캠페인 고려 중",2024-07-12
RT_00924,CB_00924,BR_00095,CR_YT_091,3.9,"콘텐츠 퀄리티 준수, 소통 원활",2025-01-27
RT_00925,CB_00925,BR_00026,CR_TK_009,3.9,"콘텐츠 퀄리티 준수, 소통 원활",2024-04-13
RT_00926,CB_00926,BR_00100,CR_YT_237,3.8,"참여율 양호, 다음 캠페인 고려 중",2025-08-29
RT_00927,CB_00927,BR_00002,CR_YT_167,3.7,"참여율 양호, 다음 캠페인 고려 중",2024-08-02
RT_00928,CB_00928,BR_00018,CR_YT_086,3.8,"전반적 만족, 일정 준수 양호",2024-04-26
RT_00929,CB_00929,BR_00074,CR_TK_101,4.0,"참여율 양호, 다음 캠페인 고려 중",2024-12-21
RT_00930,CB_00930,BR_00082,CR_TK_011,4.3,"참여율 양호, 다음 캠페인 고려 중",2024-03-09
RT_00931,CB_00931,BR_00063,CR_TK_047,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-05-19
RT_00932,CB_00932,BR_00067,CR_YT_182,4.7,"전환율 기대 이상, 강력 추천",2025-12-19
RT_00933,CB_00933,BR_00053,CR_YT_086,4.9,"타깃 참여율 우수, 재협업 의향 있음",2025-08-09
RT_00934,CB_00934,BR_00039,CR_YT_060,3.4,기대 대비 전환 소폭 미흡,2025-11-18
RT_00935,CB_00935,BR_00097,CR_YT_009,2.0,CPM 대비 성과 미흡,2024-10-14
RT_00936,CB_00936,BR_00098,CR_TK_084,4.6,"전환율 기대 이상, 강력 추천",2024-06-27
RT_00937,CB_00937,BR_00033,CR_YT_250,4.8,"타깃 참여율 우수, 재협업 의향 있음",2025-04-22
RT_00938,CB_00938,BR_00007,CR_YT_126,3.4,일정 지연 있었으나 결과물 양호,2024-06-15
RT_00939,CB_00939,BR_00084,CR_TK_147,2.9,타깃 일치도 보통,2025-04-10
RT_00940,CB_00940,BR_00062,CR_YT_035,3.3,일정 지연 있었으나 결과물 양호,2025-01-31
RT_00941,CB_00941,BR_00019,CR_TK_082,5.0,"타깃 참여율 우수, 재협업 의향 있음",2025-09-11
RT_00942,CB_00942,BR_00058,CR_YT_207,5.0,"전환율 기대 이상, 강력 추천",2025-03-13
RT_00943,CB_00943,BR_00067,CR_YT_300,5.0,"타깃 참여율 우수, 재협업 의향 있음",2024-07-10
RT_00944,CB_00944,BR_00071,CR_TK_074,2.7,기대 대비 전환 소폭 미흡,2025-11-10
RT_00945,CB_00945,BR_00085,CR_TK_066,4.6,"전환율 기대 이상, 강력 추천",2025-05-09
RT_00946,CB_00946,BR_00036,CR_YT_202,4.4,"참여율 양호, 다음 캠페인 고려 중",2024-09-05
RT_00947,CB_00947,BR_00025,CR_YT_214,3.4,일정 지연 있었으나 결과물 양호,2024-08-15
RT_00948,CB_00948,BR_00009,CR_YT_084,2.8,기대 대비 전환 소폭 미흡,2024-03-13
RT_00949,CB_00949,BR_00022,CR_TK_174,3.1,일정 지연 있었으나 결과물 양호,2025-06-17
RT_00950,CB_00950,BR_00048,CR_TK_136,5.0,"타깃 참여율 우수, 재협업 의향 있음",2025-06-02
RT_00951,CB_00951,BR_00081,CR_TK_041,4.0,"콘텐츠 퀄리티 준수, 소통 원활",2025-03-07
RT_00952,CB_00952,BR_00036,CR_TK_113,3.8,"콘텐츠 퀄리티 준수, 소통 원활",2025-10-13
RT_00953,CB_00953,BR_00066,CR_YT_154,4.1,"전반적 만족, 일정 준수 양호",2025-07-27
RT_00954,CB_00954,BR_00019,CR_YT_285,4.2,"콘텐츠 퀄리티 준수, 소통 원활",2024-09-18
RT_00955,CB_00955,BR_00090,CR_YT_278,2.7,타깃 일치도 보통,2025-07-12
RT_00956,CB_00956,BR_00032,CR_YT_084,4.2,"참여율 양호, 다음 캠페인 고려 중",2025-12-13
RT_00957,CB_00957,BR_00008,CR_YT_224,3.8,"콘텐츠 퀄리티 준수, 소통 원활",2025-04-25
RT_00958,CB_00958,BR_00016,CR_YT_158,3.9,"전반적 만족, 일정 준수 양호",2024-11-02
RT_00959,CB_00959,BR_00052,CR_YT_221,4.7,"전환율 기대 이상, 강력 추천",2024-10-07
RT_00960,CB_00960,BR_00076,CR_YT_193,4.5,"타깃 참여율 우수, 재협업 의향 있음",2024-04-15
RT_00961,CB_00961,BR_00064,CR_TK_160,2.8,타깃 일치도 보통,2024-05-13
RT_00962,CB_00962,BR_00047,CR_TK_048,4.0,"전반적 만족, 일정 준수 양호",2025-04-13
RT_00963,CB_00963,BR_00075,CR_YT_043,5.0,"타깃 참여율 우수, 재협업 의향 있음",2024-05-15
RT_00964,CB_00964,BR_00063,CR_YT_056,4.6,"타깃 참여율 우수, 재협업 의향 있음",2025-01-01
RT_00965,CB_00965,BR_00018,CR_YT_034,1.8,CPM 대비 성과 미흡,2025-07-23
RT_00966,CB_00966,BR_00064,CR_TK_011,4.3,"참여율 양호, 다음 캠페인 고려 중",2024-09-24
RT_00967,CB_00967,BR_00058,CR_YT_184,4.6,"전환율 기대 이상, 강력 추천",2025-07-19
RT_00968,CB_00968,BR_00031,CR_TK_107,4.6,"전환율 기대 이상, 강력 추천",2024-12-23
RT_00969,CB_00969,BR_00008,CR_TK_001,3.7,"콘텐츠 퀄리티 준수, 소통 원활",2024-06-07
RT_00970,CB_00970,BR_00099,CR_YT_171,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-02-26
RT_00971,CB_00971,BR_00086,CR_TK_183,3.2,일정 지연 있었으나 결과물 양호,2025-10-28
RT_00972,CB_00972,BR_00047,CR_YT_081,4.3,"전반적 만족, 일정 준수 양호",2025-03-10
RT_00973,CB_00973,BR_00050,CR_YT_096,4.4,"콘텐츠 퀄리티 준수, 소통 원활",2025-07-29
RT_00974,CB_00974,BR_00018,CR_TK_118,3.7,"참여율 양호, 다음 캠페인 고려 중",2025-02-06
RT_00975,CB_00975,BR_00024,CR_YT_004,4.8,"전환율 기대 이상, 강력 추천",2024-07-20
RT_00976,CB_00976,BR_00018,CR_YT_123,3.7,"참여율 양호, 다음 캠페인 고려 중",2025-09-14
RT_00977,CB_00977,BR_00005,CR_TK_095,3.9,"참여율 양호, 다음 캠페인 고려 중",2024-02-16
RT_00978,CB_00978,BR_00062,CR_TK_096,4.3,"참여율 양호, 다음 캠페인 고려 중",2025-07-11
RT_00979,CB_00979,BR_00065,CR_YT_141,3.6,"전반적 만족, 일정 준수 양호",2025-08-30
RT_00980,CB_00980,BR_00056,CR_TK_095,3.6,"전반적 만족, 일정 준수 양호",2024-04-15
RT_00981,CB_00981,BR_00059,CR_YT_023,4.0,"참여율 양호, 다음 캠페인 고려 중",2024-11-24
RT_00982,CB_00982,BR_00054,CR_TK_176,4.3,"콘텐츠 퀄리티 준수, 소통 원활",2025-08-01
