Creator_ID,Channel_Name,Handle,Platform,Category,Content_Type,Country,Followers,Avg_Views,Monthly_Views,Engagement_Rate,Nox_Score,Target_Age,Target_Gender,Estimated_CPM,Upload_Per_Month,Views_Trend_6M,Last_Upload_Date,Controversy_Flag,Ad_Content_Ratio,Risk_Score,Creator_Tier,Collab_Type_Pref,Created_At
CR_TK_068,댄스크리에이터068,@tk_댄스크리에이터068,TikTok,테크,팁강의,Korea,2494,338,3718,7.79,2.3,25-44,Male,6800.0,24,유지,2026-04-06,없음,29,4.4,나노,언박싱리뷰,2025-05-23
CR_TK_069,라이프스타일러069,@tk_라이프스타일러069,TikTok,테크,언박싱,Korea,96445,67222,403332,10.49,2.5,25-44,Male,6800.0,14,상승,2026-01-19,없음,23,5.0,마이크로,언박싱리뷰,2025-05-23
CR_TK_070,라이프틱톡070,@tk_라이프틱톡070,TikTok,테크,팁강의,Korea,5246497,310360,3413960,10.34,3.6,25-44,Male,1500.0,16,상승,2025-12-26,없음,35,4.7,메가,제품리뷰,2025-05-23
CR_TK_071,틱톡뷰티071,@tk_틱톡뷰티071,TikTok,여행,여행팁,Korea,10861,2536,30432,3.7,3.9,25-44,Mixed,7600.0,7,상승,2025-12-18,없음,8,5.0,마이크로,협찬리뷰,2025-05-23
CR_TK_072,테크틱톡072,@tk_테크틱톡072,TikTok,테크,언박싱,Korea,6007018,1792093,8960465,1.06,3.3,25-44,Male,2800.0,22,상승,2026-04-06,없음,41,4.2,메가,제품리뷰,2025-05-23
CR_TK_073,패션틱톡073,@tk_패션틱톡073,TikTok,교육,요약,Korea,2525,1581,14229,4.74,3.1,25-44,Mixed,2000.0,14,유지,2025-11-17,없음,35,4.4,나노,제품리뷰,2025-05-23
CR_TK_074,패션틱톡074,@tk_패션틱톡074,TikTok,패션,코디추천,Korea,78766,16334,114338,7.54,2.3,18-34,Female,7000.0,21,유지,2025-11-23,없음,43,3.9,마이크로,OOTD협찬,2025-05-23
CR_TK_076,라이프틱톡076,@tk_라이프틱톡076,TikTok,패션,하울,Korea,1402431,559099,2795495,8.98,2.6,18-34,Female,6100.0,14,유지,2025-11-12,없음,27,4.4,메가,PPL,2025-05-23
CR_TK_077,댄스크리에이터077,@tk_댄스크리에이터077,TikTok,라이프스타일,일상브이로그,Korea,18891,5305,63660,6.82,4.3,25-44,Female,2400.0,11,상승,2026-02-10,없음,44,4.2,마이크로,일상PPL,2025-05-23
CR_TK_078,패션틱톡078,@tk_패션틱톡078,TikTok,라이프스타일,인테리어,Korea,8849,6522,26088,7.93,3.4,25-44,Female,6200.0,18,상승,2026-02-27,없음,8,5.0,나노,제품리뷰,2025-05-23
CR_TK_079,교육틱톡079,@tk_교육틱톡079,TikTok,피트니스,운동루틴,Korea,37297,18016,162144,9.69,4.7,18-34,Mixed,4200.0,5,상승,2025-11-08,없음,29,4.7,마이크로,PPL,2025-05-23
CR_TK_080,게임틱톡080,@tk_게임틱톡080,TikTok,교육,자격증,Korea,222520,155418,1243344,8.61,2.9,25-44,Mixed,1700.0,14,상승,2026-03-08,없음,28,4.7,매크로,브랜디드,2025-05-23
CR_TK_081,교육틱톡081,@tk_교육틱톡081,TikTok,라이프스타일,인테리어,Korea,24710,8170,32680,9.44,4.7,25-44,Female,4800.0,1,유지,2026-03-09,없음,17,3.7,마이크로,브랜디드,2025-05-23
CR_TK_082,피트니스틱톡082,@tk_피트니스틱톡082,TikTok,게임,업적,Korea,3347,2098,10490,9.95,4.8,13-24,Male,6600.0,5,상승,2026-05-05,없음,34,4.7,나노,브랜디드,2025-05-23
CR_TK_083,틱톡뷰티083,@tk_틱톡뷰티083,TikTok,게임,스트리밍,Korea,1738700,982868,4914340,4.33,4.7,13-24,Male,2300.0,25,하락,2026-05-10,없음,6,3.8,메가,브랜디드,2025-05-23
CR_TK_084,패션틱톡084,@tk_패션틱톡084,TikTok,라이프스타일,일상브이로그,Korea,400487,103120,928080,9.39,4.0,25-44,Female,3500.0,6,상승,2025-11-30,없음,44,4.2,매크로,일상PPL,2025-05-23
CR_TK_085,패션틱톡085,@tk_패션틱톡085,TikTok,게임,공략,Korea,45527,7109,56872,7.1,2.5,13-24,Male,3800.0,11,유지,2026-02-22,없음,13,4.7,마이크로,PPL,2025-05-23
CR_TK_086,틱톡뷰티086,@tk_틱톡뷰티086,TikTok,뷰티,리뷰,Korea,21287,7872,47232,8.6,4.7,18-34,Female,6200.0,23,하락,2026-02-23,없음,27,3.5,마이크로,튜토리얼리뷰,2025-05-23
CR_TK_087,댄스크리에이터087,@tk_댄스크리에이터087,TikTok,라이프스타일,미니멀,Korea,9740,1060,11660,7.03,2.3,25-44,Female,7500.0,23,유지,2025-11-25,없음,24,4.7,나노,브랜디드,2025-05-23
CR_TK_088,라이프틱톡088,@tk_라이프틱톡088,TikTok,라이프스타일,미니멀,Korea,746910,181902,1637118,5.01,4.1,25-44,Female,6500.0,11,유지,2026-03-05,없음,9,4.7,매크로,일상PPL,2025-05-23
CR_TK_089,여행틱톡089,@tk_여행틱톡089,TikTok,피트니스,다이어트,Korea,32387,8475,76275,7.45,2.4,18-34,Mixed,2300.0,23,상승,2026-01-23,없음,9,5.0,마이크로,PPL,2025-05-23
CR_TK_090,게임틱톡090,@tk_게임틱톡090,TikTok,여행,여행팁,Korea,41270,21281,255372,2.33,3.4,25-44,Mixed,2000.0,7,하락,2026-04-01,없음,32,3.5,마이크로,브랜디드,2025-05-23
CR_TK_091,쿡방틱톡091,@tk_쿡방틱톡091,TikTok,라이프스타일,일상브이로그,Korea,2276,1375,15125,1.81,3.8,25-44,Female,3900.0,4,유지,2025-12-16,없음,30,4.4,나노,제품리뷰,2025-05-23
CR_TK_092,뷰티챌린저092,@tk_뷰티챌린저092,TikTok,푸드,레시피,Korea,7208,2130,8520,1.54,4.5,18-34,Mixed,8200.0,25,하락,2026-05-27,없음,14,3.8,나노,레시피협찬,2025-05-23
CR_TK_093,피트니스틱톡093,@tk_피트니스틱톡093,TikTok,게임,공략,Korea,85750,33045,231315,8.34,2.9,13-24,Male,5800.0,22,상승,2026-02-20,없음,10,5.0,마이크로,브랜디드,2025-05-23
CR_TK_094,게임틱톡094,@tk_게임틱톡094,TikTok,게임,업적,Korea,5819,563,6756,11.63,2.0,13-24,Male,5700.0,12,상승,2026-01-12,없음,20,5.0,나노,브랜디드,2025-05-23
CR_TK_095,게임틱톡095,@tk_게임틱톡095,TikTok,교육,요약,Korea,60173,21332,213320,6.77,4.0,25-44,Mixed,5100.0,7,유지,2026-02-07,없음,31,4.4,마이크로,브랜디드,2025-05-23
CR_TK_096,쿡방틱톡096,@tk_쿡방틱톡096,TikTok,테크,팁강의,Korea,1263533,199634,2195974,8.07,4.9,25-44,Male,2500.0,5,하락,2026-05-26,없음,34,3.5,메가,브랜디드,2025-05-23
CR_TK_097,여행틱톡097,@tk_여행틱톡097,TikTok,테크,비교영상,Korea,82358,54772,547720,4.59,2.6,25-44,Male,6000.0,19,유지,2026-05-07,없음,37,3.9,마이크로,제품리뷰,2025-05-23
CR_TK_098,엔터틱톡098,@tk_엔터틱톡098,TikTok,게임,업적,Korea,14963,7124,64116,1.8,3.4,13-24,Male,6700.0,5,하락,2026-05-07,확인필요,22,2.3,마이크로,브랜디드,2025-05-23
CR_TK_099,교육틱톡099,@tk_교육틱톡099,TikTok,푸드,쿡방,Korea,2449,572,2860,8.37,3.6,18-34,Mixed,5800.0,20,상승,2026-01-27,없음,5,5.0,나노,레시피협찬,2025-05-23
CR_TK_100,라이프스타일러100,@tk_라이프스타일러100,TikTok,게임,공략,Korea,53452,19550,156400,3.83,2.1,13-24,Male,8400.0,24,상승,2026-05-06,없음,21,5.0,마이크로,브랜디드,2025-05-23
CR_TK_101,엔터틱톡101,@tk_엔터틱톡101,TikTok,여행,여행팁,Korea,154127,83573,668584,9.8,3.9,25-44,Mixed,3700.0,3,상승,2026-03-10,없음,22,4.5,매크로,협찬리뷰,2025-05-23
CR_TK_102,피트니스틱톡102,@tk_피트니스틱톡102,TikTok,교육,요약,Korea,43679,2649,13245,7.44,4.7,25-44,Mixed,7000.0,22,유지,2026-02-03,없음,21,4.7,마이크로,브랜디드,2025-05-23
CR_TK_103,푸드틱토커103,@tk_푸드틱토커103,TikTok,테크,팁강의,Korea,14337,4403,22015,11.62,3.8,25-44,Male,7700.0,16,유지,2026-05-17,없음,20,4.7,마이크로,브랜디드,2025-05-23
CR_TK_104,라이프틱톡104,@tk_라이프틱톡104,TikTok,테크,언박싱,Korea,55229,5011,40088,9.19,2.3,25-44,Male,2800.0,13,유지,2026-01-17,없음,39,3.9,마이크로,제품리뷰,2025-05-23
CR_TK_105,여행틱톡105,@tk_여행틱톡105,TikTok,엔터테인먼트,커버댄스,Korea,79526,55883,223532,3.82,4.4,13-24,Mixed,4400.0,11,유지,2026-04-24,없음,11,4.7,마이크로,챌린지,2025-05-23
CR_TK_106,라이프스타일러106,@tk_라이프스타일러106,TikTok,교육,요약,Korea,5466,1646,13168,9.73,2.8,25-44,Mixed,5900.0,15,하락,2026-05-11,없음,42,3.0,나노,PPL,2025-05-23
CR_TK_107,뷰티챌린저107,@tk_뷰티챌린저107,TikTok,피트니스,운동루틴,Korea,3947,1124,4496,8.24,4.5,18-34,Mixed,1600.0,4,유지,2025-11-27,없음,27,4.4,나노,PPL,2025-05-23
CR_TK_108,피트니스틱톡108,@tk_피트니스틱톡108,TikTok,패션,하울,Korea,124851,64241,256964,11.29,4.0,18-34,Female,7800.0,20,하락,2025-12-02,없음,10,3.8,매크로,OOTD협찬,2025-05-23
CR_TK_109,푸드틱토커109,@tk_푸드틱토커109,TikTok,교육,스터디,Korea,2816,1610,12880,3.89,4.0,25-44,Mixed,2100.0,15,상승,2026-05-16,없음,25,5.0,나노,제품리뷰,2025-05-23
CR_TK_110,피트니스틱톡110,@tk_피트니스틱톡110,TikTok,푸드,레시피,Korea,7271,2482,9928,3.47,4.4,18-34,Mixed,2800.0,3,유지,2025-12-22,없음,30,3.9,나노,먹방협찬,2025-05-23
CR_TK_111,틱톡뷰티111,@tk_틱톡뷰티111,TikTok,여행,브이로그,Korea,906048,338354,1691770,11.0,4.1,25-44,Mixed,2300.0,3,상승,2026-03-27,없음,33,4.2,매크로,PPL,2025-05-23
CR_TK_112,뷰티챌린저112,@tk_뷰티챌린저112,TikTok,테크,팁강의,Korea,14959,8204,65632,2.24,3.0,25-44,Male,4400.0,1,유지,2026-05-01,없음,35,3.4,마이크로,제품리뷰,2025-05-23
CR_TK_113,교육틱톡113,@tk_교육틱톡113,TikTok,푸드,먹방,Korea,503097,385179,4236969,1.89,3.6,18-34,Mixed,8900.0,11,하락,2026-01-17,없음,8,3.8,매크로,레시피협찬,2025-05-23
CR_TK_114,테크틱톡114,@tk_테크틱톡114,TikTok,게임,공략,Korea,2318,1578,12624,7.95,2.5,13-24,Male,1800.0,13,하락,2025-12-19,없음,29,3.5,나노,브랜디드,2025-05-23
CR_TK_115,여행틱톡115,@tk_여행틱톡115,TikTok,피트니스,다이어트,Korea,763529,288986,2022902,2.11,2.6,18-34,Mixed,6900.0,19,상승,2026-03-06,없음,9,5.0,매크로,제품리뷰,2025-05-23
CR_TK_116,테크틱톡116,@tk_테크틱톡116,TikTok,게임,리뷰,Korea,1268,98,392,4.38,4.2,13-24,Male,4500.0,7,하락,2026-04-20,확인필요,34,2.0,나노,브랜디드,2025-05-23
CR_TK_117,라이프틱톡117,@tk_라이프틱톡117,TikTok,교육,요약,Korea,1604,964,10604,8.02,3.4,25-44,Mixed,8400.0,2,상승,2026-04-29,없음,5,4.5,나노,PPL,2025-05-23
CR_TK_118,라이프스타일러118,@tk_라이프스타일러118,TikTok,뷰티,튜토리얼,Korea,22752,8921,53526,10.11,2.2,18-34,Female,7600.0,4,유지,2026-04-02,없음,19,4.7,마이크로,GRWM협찬,2025-05-23
CR_TK_119,패션틱톡119,@tk_패션틱톡119,TikTok,엔터테인먼트,숏폼댄스,Korea,7586,2224,26688,2.08,4.5,13-24,Mixed,7400.0,25,상승,2026-04-01,없음,26,4.7,나노,PPL,2025-05-23
CR_TK_120,쿡방틱톡120,@tk_쿡방틱톡120,TikTok,패션,하울,Korea,3753,2147,25764,2.4,2.7,18-34,Female,5900.0,5,상승,2026-05-22,없음,29,4.7,나노,PPL,2025-05-23
CR_TK_121,틱톡뷰티121,@tk_틱톡뷰티121,TikTok,여행,여행팁,Korea,4010048,2985892,23887136,5.29,4.4,25-44,Mixed,7300.0,23,상승,2025-12-23,없음,45,4.2,메가,브랜디드,2025-05-23
CR_TK_123,라이프틱톡123,@tk_라이프틱톡123,TikTok,게임,공략,Korea,655953,513344,4620096,10.42,5.0,13-24,Male,5300.0,15,하락,2026-04-18,없음,22,3.8,매크로,제품리뷰,2025-05-23
CR_TK_124,푸드틱토커124,@tk_푸드틱토커124,TikTok,푸드,쿡방,Korea,984769,764604,8410644,6.22,2.5,18-34,Mixed,8400.0,2,하락,2026-02-02,없음,18,3.3,매크로,레시피협찬,2025-05-23
CR_TK_125,엔터틱톡125,@tk_엔터틱톡125,TikTok,피트니스,영양,Korea,8424,694,2776,11.14,2.5,18-34,Mixed,7400.0,16,유지,2025-11-30,없음,20,4.7,나노,PPL,2025-05-23
CR_TK_126,패션틱톡126,@tk_패션틱톡126,TikTok,교육,강의,Korea,98716,71448,500136,9.46,3.0,25-44,Mixed,2200.0,24,유지,2025-12-22,없음,19,4.7,마이크로,브랜디드,2025-05-23
CR_TK_127,여행틱톡127,@tk_여행틱톡127,TikTok,교육,스터디,Korea,557037,88405,972455,2.55,3.1,25-44,Mixed,4900.0,7,하락,2026-01-31,없음,17,3.8,매크로,제품리뷰,2025-05-23
CR_TK_128,댄스크리에이터128,@tk_댄스크리에이터128,TikTok,뷰티,GRWM,Korea,46779,7128,78408,5.77,2.5,18-34,Female,4100.0,10,유지,2025-12-11,없음,15,4.7,마이크로,GRWM협찬,2025-05-23
CR_TK_129,테크틱톡129,@tk_테크틱톡129,TikTok,엔터테인먼트,챌린지,Korea,38369,18942,208362,3.71,4.2,13-24,Mixed,7000.0,8,상승,2026-01-23,없음,42,4.2,마이크로,브랜디드,2025-05-23
CR_TK_130,라이프스타일러130,@tk_라이프스타일러130,TikTok,테크,리뷰,Korea,10665,3874,15496,0.96,3.4,25-44,Male,7300.0,2,유지,2026-03-16,없음,35,3.9,마이크로,제품리뷰,2025-05-23
CR_TK_131,라이프틱톡131,@tk_라이프틱톡131,TikTok,여행,명소소개,Korea,889660,52772,527720,11.42,2.4,25-44,Mixed,3700.0,21,상승,2025-11-05,없음,24,5.0,매크로,브랜디드,2025-05-23
CR_TK_132,테크틱톡132,@tk_테크틱톡132,TikTok,여행,브이로그,Korea,86501,5908,64988,5.83,2.4,25-44,Mixed,6800.0,6,상승,2026-04-10,없음,45,4.2,마이크로,브랜디드,2025-05-23
CR_TK_133,게임틱톡133,@tk_게임틱톡133,TikTok,푸드,맛집투어,Korea,6454,2892,23136,5.4,2.8,18-34,Mixed,8600.0,18,유지,2026-05-23,없음,10,4.7,나노,먹방협찬,2025-05-23
CR_TK_134,교육틱톡134,@tk_교육틱톡134,TikTok,뷰티,GRWM,Korea,6963,4985,24925,4.9,3.4,18-34,Female,1800.0,12,상승,2026-04-15,없음,9,5.0,나노,GRWM협찬,2025-05-23
CR_TK_135,라이프틱톡135,@tk_라이프틱톡135,TikTok,피트니스,홈트,Korea,95070,38871,272097,9.16,4.3,18-34,Mixed,3900.0,9,유지,2026-04-24,없음,22,4.7,마이크로,챌린지,2025-05-23
CR_TK_136,패션틱톡136,@tk_패션틱톡136,TikTok,피트니스,운동루틴,Korea,75726,33698,168490,5.91,3.6,18-34,Mixed,7700.0,10,유지,2026-04-08,없음,9,4.7,마이크로,제품리뷰,2025-05-23
CR_TK_137,틱톡뷰티137,@tk_틱톡뷰티137,TikTok,푸드,먹방,Korea,33437,8903,44515,1.76,2.8,18-34,Mixed,6700.0,16,상승,2025-12-23,확인필요,45,2.7,마이크로,레시피협찬,2025-05-23
CR_TK_138,뷰티챌린저138,@tk_뷰티챌린저138,TikTok,엔터테인먼트,커버댄스,Korea,27305,11070,110700,5.6,3.9,13-24,Mixed,3700.0,3,상승,2026-05-25,없음,38,3.7,마이크로,챌린지,2025-05-23
CR_TK_139,패션틱톡139,@tk_패션틱톡139,TikTok,교육,자격증,Korea,6346,2631,31572,10.18,3.3,25-44,Mixed,3800.0,5,상승,2025-12-14,없음,19,5.0,나노,브랜디드,2025-05-23
CR_TK_140,푸드틱토커140,@tk_푸드틱토커140,TikTok,패션,하울,Korea,3430,1079,11869,11.5,3.9,18-34,Female,2700.0,18,상승,2025-12-17,없음,14,5.0,나노,PPL,2025-05-23
CR_TK_141,숏폼댄서141,@tk_숏폼댄서141,TikTok,푸드,레시피,Korea,3072,1169,10521,2.62,3.7,18-34,Mixed,1800.0,11,상승,2025-12-08,없음,33,4.7,나노,먹방협찬,2025-05-23
CR_TK_142,틱톡뷰티142,@tk_틱톡뷰티142,TikTok,패션,PPL,Korea,7628,5708,34248,11.4,4.8,18-34,Female,2700.0,24,유지,2026-03-10,없음,23,4.7,나노,OOTD협찬,2025-05-23
CR_TK_143,뷰티챌린저143,@tk_뷰티챌린저143,TikTok,교육,스터디,Korea,692688,413124,4544364,4.39,2.3,25-44,Mixed,5100.0,2,상승,2026-04-23,없음,12,4.5,매크로,제품리뷰,2025-05-23
CR_TK_144,엔터틱톡144,@tk_엔터틱톡144,TikTok,엔터테인먼트,개그,Korea,8306,2641,23769,1.13,3.9,13-24,Mixed,5900.0,8,상승,2025-12-21,없음,10,5.0,나노,브랜디드,2025-05-23
CR_TK_145,교육틱톡145,@tk_교육틱톡145,TikTok,푸드,맛집투어,Korea,74286,21418,257016,11.35,4.7,18-34,Mixed,4200.0,5,하락,2026-02-18,없음,29,3.5,마이크로,제품리뷰,2025-05-23
CR_TK_146,패션틱톡146,@tk_패션틱톡146,TikTok,패션,PPL,Korea,68402,48273,241365,2.98,4.7,18-34,Female,7100.0,14,유지,2026-01-13,없음,32,4.4,마이크로,PPL,2025-05-23
CR_TK_147,엔터틱톡147,@tk_엔터틱톡147,TikTok,교육,스터디,Korea,317877,88186,1058232,11.85,2.2,25-44,Mixed,8700.0,25,유지,2025-11-23,없음,31,4.4,매크로,브랜디드,2025-05-23
CR_TK_148,교육틱톡148,@tk_교육틱톡148,TikTok,테크,팁강의,Korea,84437,52049,312294,2.79,4.5,25-44,Male,3700.0,16,상승,2026-01-17,없음,24,5.0,마이크로,브랜디드,2025-05-23
CR_TK_149,라이프틱톡149,@tk_라이프틱톡149,TikTok,여행,숙박리뷰,Korea,1041048,172312,1378496,11.49,4.5,25-44,Mixed,5000.0,21,하락,2026-01-13,없음,16,3.8,메가,브랜디드,2025-05-23
CR_TK_150,숏폼댄서150,@tk_숏폼댄서150,TikTok,라이프스타일,인테리어,Korea,390683,164003,820015,0.0,3.1,25-44,Female,5100.0,14,상승,2026-04-10,없음,12,5.0,매크로,제품리뷰,2025-05-23
CR_TK_151,숏폼댄서151,@tk_숏폼댄서151,TikTok,교육,스터디,Korea,3668,1783,10698,4.18,4.6,25-44,Mixed,2500.0,6,상승,2026-01-09,없음,31,4.7,나노,제품리뷰,2025-05-23
CR_TK_152,피트니스틱톡152,@tk_피트니스틱톡152,TikTok,패션,코디추천,Korea,20069,8738,52428,9.29,3.8,18-34,Female,2800.0,11,상승,2026-04-25,없음,22,5.0,마이크로,PPL,2025-05-23
CR_TK_153,엔터틱톡153,@tk_엔터틱톡153,TikTok,게임,리뷰,Korea,28837,1720,20640,3.74,4.3,13-24,Male,4600.0,6,상승,2025-12-26,없음,37,4.2,마이크로,제품리뷰,2025-05-23
CR_TK_154,엔터틱톡154,@tk_엔터틱톡154,TikTok,게임,스트리밍,Korea,9612,6579,78948,8.58,4.4,13-24,Male,4600.0,3,상승,2025-12-04,없음,35,4.2,나노,PPL,2025-05-23
CR_TK_155,쿡방틱톡155,@tk_쿡방틱톡155,TikTok,피트니스,다이어트,Korea,9570,5959,53631,2.48,2.9,18-34,Mixed,7100.0,4,상승,2025-12-03,없음,19,5.0,나노,챌린지,2025-05-23
CR_TK_156,쿡방틱톡156,@tk_쿡방틱톡156,TikTok,라이프스타일,일상브이로그,Korea,7960,4522,22610,1.39,4.3,25-44,Female,7200.0,2,상승,2025-11-28,없음,37,3.7,나노,브랜디드,2025-05-23
CR_TK_157,라이프스타일러157,@tk_라이프스타일러157,TikTok,푸드,먹방,Korea,18683,5160,20640,9.18,4.3,18-34,Mixed,8400.0,7,유지,2025-12-22,없음,27,4.4,마이크로,제품리뷰,2025-05-23
CR_TK_158,테크틱톡158,@tk_테크틱톡158,TikTok,테크,리뷰,Korea,5544,4222,37998,4.55,4.6,25-44,Male,7400.0,20,상승,2026-03-10,없음,9,5.0,나노,브랜디드,2025-05-23
CR_TK_159,교육틱톡159,@tk_교육틱톡159,TikTok,뷰티,GRWM,Korea,300852,232618,1395708,10.87,3.6,18-34,Female,8800.0,4,상승,2026-03-10,없음,28,4.7,매크로,튜토리얼리뷰,2025-05-23
CR_TK_160,쿡방틱톡160,@tk_쿡방틱톡160,TikTok,푸드,쿡방,Korea,7219,2657,31884,3.12,2.3,18-34,Mixed,8900.0,4,유지,2025-11-29,확인필요,13,3.2,나노,레시피협찬,2025-05-23
CR_TK_161,교육틱톡161,@tk_교육틱톡161,TikTok,패션,코디추천,Korea,2347,694,3470,4.92,3.4,18-34,Female,7000.0,22,유지,2025-12-28,없음,31,4.4,나노,OOTD협찬,2025-05-23
CR_TK_162,테크틱톡162,@tk_테크틱톡162,TikTok,라이프스타일,일상브이로그,Korea,981913,640037,5760333,2.56,5.0,25-44,Female,5200.0,4,유지,2026-02-21,확인필요,10,3.2,매크로,일상PPL,2025-05-23
CR_TK_163,게임틱톡163,@tk_게임틱톡163,TikTok,엔터테인먼트,개그,Korea,2666,1615,9690,1.24,4.9,13-24,Mixed,4000.0,20,유지,2025-12-02,없음,32,4.4,나노,챌린지,2025-05-23
CR_TK_164,엔터틱톡164,@tk_엔터틱톡164,TikTok,교육,강의,Korea,94388,71491,643419,5.97,3.8,25-44,Mixed,4500.0,16,유지,2026-01-11,없음,34,4.4,마이크로,제품리뷰,2025-05-23
CR_TK_165,여행틱톡165,@tk_여행틱톡165,TikTok,패션,코디추천,Korea,92361,69899,279596,1.65,2.2,18-34,Female,2000.0,22,상승,2025-12-16,없음,43,4.2,마이크로,PPL,2025-05-23
CR_TK_166,엔터틱톡166,@tk_엔터틱톡166,TikTok,패션,코디추천,Korea,20029,10932,131184,9.33,4.4,18-34,Female,3000.0,22,유지,2026-03-06,확인필요,21,3.2,마이크로,하울,2025-05-23
CR_TK_167,숏폼댄서167,@tk_숏폼댄서167,TikTok,게임,스트리밍,Korea,1517,1203,6015,4.91,2.9,13-24,Male,4300.0,15,상승,2025-11-09,없음,40,4.2,나노,브랜디드,2025-05-23
CR_TK_168,여행틱톡168,@tk_여행틱톡168,TikTok,테크,팁강의,Korea,50954,29899,328889,9.29,3.7,25-44,Male,5200.0,18,하락,2026-03-19,없음,35,3.5,마이크로,브랜디드,2025-05-23
CR_TK_169,교육틱톡169,@tk_교육틱톡169,TikTok,테크,언박싱,Korea,376185,158380,1583800,7.59,3.1,25-44,Male,8800.0,11,상승,2025-11-08,없음,7,5.0,매크로,제품리뷰,2025-05-23
CR_TK_170,푸드틱토커170,@tk_푸드틱토커170,TikTok,피트니스,운동루틴,Korea,1440,898,8082,4.88,3.3,18-34,Mixed,8900.0,14,상승,2025-11-15,없음,20,5.0,나노,PPL,2025-05-23
CR_TK_171,엔터틱톡171,@tk_엔터틱톡171,TikTok,패션,PPL,Korea,821411,81422,651376,1.82,2.5,18-34,Female,5500.0,2,유지,2026-04-18,없음,41,3.4,매크로,OOTD협찬,2025-05-23
CR_TK_173,쿡방틱톡173,@tk_쿡방틱톡173,TikTok,피트니스,다이어트,Korea,57622,44776,313432,6.21,4.5,18-34,Mixed,7400.0,18,상승,2026-01-13,없음,8,5.0,마이크로,PPL,2025-05-23
CR_TK_174,푸드틱토커174,@tk_푸드틱토커174,TikTok,엔터테인먼트,숏폼댄스,Korea,878974,675452,3377260,7.31,2.8,13-24,Mixed,5700.0,17,유지,2026-02-18,없음,27,4.4,매크로,브랜디드,2025-05-23
CR_TK_175,교육틱톡175,@tk_교육틱톡175,TikTok,패션,OOTD,Korea,8092,4431,39879,2.8,3.2,18-34,Female,6200.0,15,하락,2026-05-15,없음,16,3.8,나노,하울,2025-05-23
CR_TK_176,테크틱톡176,@tk_테크틱톡176,TikTok,게임,리뷰,Korea,623452,130746,1438206,3.58,3.9,13-24,Male,7600.0,25,유지,2026-03-25,없음,38,3.9,매크로,PPL,2025-05-23
CR_TK_177,쿡방틱톡177,@tk_쿡방틱톡177,TikTok,여행,여행팁,Korea,882692,497820,3982560,10.21,3.2,25-44,Mixed,8000.0,3,하락,2025-12-23,없음,22,3.3,매크로,브랜디드,2025-05-23
CR_TK_178,피트니스틱톡178,@tk_피트니스틱톡178,TikTok,테크,팁강의,Korea,4868,1725,8625,2.22,2.1,25-44,Male,7500.0,10,유지,2026-03-05,없음,32,4.4,나노,브랜디드,2025-05-23
CR_TK_179,라이프틱톡179,@tk_라이프틱톡179,TikTok,뷰티,튜토리얼,Korea,243057,17465,139720,8.07,2.5,18-34,Female,7900.0,24,유지,2026-05-20,없음,8,4.7,매크로,튜토리얼리뷰,2025-05-23
CR_TK_180,피트니스틱톡180,@tk_피트니스틱톡180,TikTok,교육,스터디,Korea,7668,5540,27700,5.06,4.5,25-44,Mixed,7800.0,8,상승,2026-03-27,확인필요,12,3.5,나노,브랜디드,2025-05-23
CR_TK_181,라이프틱톡181,@tk_라이프틱톡181,TikTok,푸드,맛집투어,Korea,51079,15168,151680,9.77,4.2,18-34,Mixed,8500.0,7,상승,2025-11-28,없음,18,5.0,마이크로,레시피협찬,2025-05-23
CR_TK_182,피트니스틱톡182,@tk_피트니스틱톡182,TikTok,엔터테인먼트,커버댄스,Korea,1916,800,7200,8.55,2.3,13-24,Mixed,5600.0,16,하락,2026-01-03,없음,14,3.8,나노,챌린지,2025-05-23
CR_TK_183,테크틱톡183,@tk_테크틱톡183,TikTok,피트니스,영양,Korea,94593,73319,293276,10.18,4.0,18-34,Mixed,8600.0,23,하락,2026-01-01,없음,40,3.0,마이크로,제품리뷰,2025-05-23
CR_TK_184,라이프스타일러184,@tk_라이프스타일러184,TikTok,피트니스,다이어트,Korea,2999,1353,9471,10.36,3.2,18-34,Mixed,8300.0,13,상승,2026-01-17,없음,20,5.0,나노,챌린지,2025-05-23
CR_TK_185,라이프스타일러185,@tk_라이프스타일러185,TikTok,테크,팁강의,Korea,51573,36596,365960,9.58,2.8,25-44,Male,2100.0,25,유지,2026-03-01,없음,26,4.4,마이크로,언박싱리뷰,2025-05-23
CR_TK_186,댄스크리에이터186,@tk_댄스크리에이터186,TikTok,테크,팁강의,Korea,18698,5869,70428,8.98,3.4,25-44,Male,1700.0,2,하락,2026-04-14,없음,45,2.5,마이크로,브랜디드,2025-05-23
CR_TK_187,숏폼댄서187,@tk_숏폼댄서187,TikTok,테크,팁강의,Korea,92352,25781,128905,1.77,2.7,25-44,Male,6900.0,25,하락,2026-05-15,없음,43,3.0,마이크로,제품리뷰,2025-05-23
CR_TK_188,여행틱톡188,@tk_여행틱톡188,TikTok,여행,브이로그,Korea,3187,782,7038,9.69,2.6,25-44,Mixed,4600.0,6,유지,2026-02-05,없음,19,4.7,나노,협찬리뷰,2025-05-23
